policy,extra_delay,seed,uav,pi_los,pth,mean_aoi,avg_power,service_rate,max_queue
Wang'26 PORMAB-Safe,2,11,8,0.6260188518,0.7443154627,8.861891892,0.1567085799,0.1202702703,6.607886568
Wang'26 PORMAB-Safe,2,11,9,0.4351735249,1.079661914,9.401891892,0.3384886002,0.1178378378,17.0305336
Wang'26 PORMAB-Safe,2,11,10,0.2492611008,1.819920828,19.06459459,0.4003825821,0.04891891892,23.99879967
Wang'26 PORMAB-Safe,2,11,11,0.2092716103,2.159149808,25.12648649,0.3997344915,0.03567567568,23.99802303
Wang'26 PORMAB-Safe,2,12,0,0.2277146089,1.986329388,18.5072973,0.398876415,0.04864864865,23.99860142
Wang'26 PORMAB-Safe,2,12,1,0.9318683167,0.369039043,4.637297297,0.07281040578,0.1689189189,0.369039043
Wang'26 PORMAB-Safe,2,12,2,0.4490225566,1.047885528,10.51864865,0.3200299046,0.1067567568,23.95484878
Wang'26 PORMAB-Safe,2,12,3,0.364868936,1.273544601,10.68189189,0.3968640338,0.09405405405,23.99514092
Wang'26 PORMAB-Safe,2,12,4,0.3264467419,1.412123145,12.04027027,0.4026459238,0.08675675676,23.99530996
Wang'26 PORMAB-Safe,2,12,5,0.2532754659,1.792296255,17.87189189,0.3996336243,0.04918918919,23.99967446
Wang'26 PORMAB-Safe,2,12,6,0.5108922966,0.9237509324,9.25027027,0.2207015741,0.1091891892,6.627516783
Wang'26 PORMAB-Safe,2,12,7,0.7249468559,0.6195927545,7.072162162,0.1133687283,0.1275675676,1.058778264
Wang'26 PORMAB-Safe,2,12,8,0.885090931,0.4325165816,5.824324324,0.08404849249,0.1505405405,0.4650331633
Wang'26 PORMAB-Safe,2,12,9,0.3371942215,1.370290719,12.22567568,0.398495355,0.08162162162,23.99872519
Wang'26 PORMAB-Safe,2,12,10,0.4510893652,1.043286736,9.892702703,0.2749201535,0.1045945946,11.85531535
Wang'26 PORMAB-Safe,2,12,11,0.3770521179,1.235229773,10.15432432,0.3782473871,0.1010810811,23.99343681
Wang'26 PORMAB-Safe,2,13,0,0.931036637,0.3702883284,5.038918919,0.08666748444,0.1856756757,0.3702883284
Wang'26 PORMAB-Safe,2,13,1,0.7159624459,0.6302691506,6.845945946,0.1538197414,0.1524324324,1.611884054
Wang'26 PORMAB-Safe,2,13,2,0.6775674106,0.6771299559,7.482162162,0.1550078575,0.1375675676,2.094169603
Wang'26 PORMAB-Safe,2,13,3,0.3509019354,1.320546841,11.40108108,0.3968778614,0.09081081081,23.9995164
Wang'26 PORMAB-Safe,2,13,4,0.95,0.2764601871,4.127297297,0.06791954327,0.2064864865,0.2764601871
Wang'26 PORMAB-Safe,2,13,5,0.7562371291,0.5830294735,5.945405405,0.1351998076,0.1624324324,1.098176841
Wang'26 PORMAB-Safe,2,13,6,0.2357345475,1.920506701,21.26756757,0.3991539602,0.04351351351,23.99966944
Wang'26 PORMAB-Safe,2,13,7,0.5713184825,0.8232731646,8.117567568,0.2349666113,0.1381081081,8.981829115
Wang'26 PORMAB-Safe,2,13,8,0.95,0.2265612916,3.716486486,0.05627292621,0.2118918919,0.2265612916
Wang'26 PORMAB-Safe,2,13,9,0.8385292043,0.488449848,5.018918919,0.1120794381,0.1775675676,0.6653495441
Wang'26 PORMAB-Safe,2,13,10,0.9458583108,0.3469497415,4.127567568,0.07726664513,0.1913513514,0.3469497415
Wang'26 PORMAB-Safe,2,13,11,0.3749843981,1.241568686,9.30027027,0.398644216,0.1108108108,23.99924108
Wang'26 PORMAB-Safe,2,14,0,0.3969158517,1.177446822,9.285945946,0.3911032821,0.1102702703,23.9995789
Wang'26 PORMAB-Safe,2,14,1,0.64914127,0.7134614509,7.911891892,0.1652530982,0.127027027,5.209613371
Wang'26 PORMAB-Safe,2,14,2,0.685168137,0.6676722331,7.857027027,0.1504969304,0.1262162162,2.682755729
Wang'26 PORMAB-Safe,2,14,3,0.2123384503,2.128067317,24.90567568,0.3997315635,0.0427027027,23.99934819
Wang'26 PORMAB-Safe,2,14,4,0.8391928019,0.4876767217,5.861351351,0.1014894799,0.1564864865,0.6630301652
Wang'26 PORMAB-Safe,2,14,5,0.2547057577,1.782678959,17.42810811,0.399898253,0.05675675676,23.99813484
Wang'26 PORMAB-Safe,2,14,6,0.6450583303,0.7188179662,8.572972973,0.174264788,0.1272972973,4.382269492
Wang'26 PORMAB-Safe,2,14,7,0.3536782427,1.310923092,12.20189189,0.401425909,0.08783783784,23.99984796
Wang'26 PORMAB-Safe,2,14,8,0.3495021855,1.325454306,11.10513514,0.397278061,0.0927027027,23.99994742
Wang'26 PORMAB-Safe,2,14,9,0.2638904463,1.723560971,14.89432432,0.4001456416,0.06054054054,23.99858093
Wang'26 PORMAB-Safe,2,14,10,0.8142278578,0.5165166625,5.994864865,0.1065141117,0.1589189189,0.7495499874
Wang'26 PORMAB-Safe,2,14,11,0.4332858251,1.084128614,9.514324324,0.3293406925,0.1135135135,19.1112024
Wang'26 PORMAB-Safe,2,15,0,0.95,0.2609434761,3.618378378,0.06431904059,0.2167567568,0.2609434761
Wang'26 PORMAB-Safe,2,15,1,0.6682774533,0.6888292002,6.396486486,0.1740690006,0.1572972973,2.421804401
Wang'26 PORMAB-Safe,2,15,2,0.3936552323,1.186565108,10.42594595,0.3986217376,0.1232432432,23.99820106
Wang'26 PORMAB-Safe,2,15,3,0.8783623152,0.4408835581,5.141621622,0.1016415338,0.1802702703,0.5226506742
Wang'26 PORMAB-Safe,2,15,4,0.2542081145,1.786011998,17.24594595,0.3996805229,0.05162162162,23.99977868
Wang'26 PORMAB-Safe,2,15,5,0.6112416568,0.7647485898,6.671081081,0.2023483431,0.1540540541,4.741731668
Wang'26 PORMAB-Safe,2,15,6,0.1961261937,2.305041448,32.90054054,0.3999558404,0.03027027027,23.99972906
Wang'26 PORMAB-Safe,2,15,7,0.2603661895,1.74572184,17.61972973,0.4010442064,0.05648648649,23.99917484
Wang'26 PORMAB-Safe,2,15,8,0.4858854259,0.9708198352,7.713243243,0.316959557,0.1491891892,11.63279341
Wang'26 PORMAB-Safe,2,15,9,0.9440218225,0.349980936,4.089189189,0.0845629613,0.202972973,0.349980936
Wang'26 PORMAB-Safe,2,15,10,0.777121657,0.5589976316,6.126216216,0.1272097313,0.1586486486,0.8769928948
Wang'26 PORMAB-Safe,2,15,11,0.6438927182,0.7203540735,7.923513514,0.1779469252,0.1359459459,2.242478515
Wang'26 PORMAB-Safe,2,16,0,0.3932789834,1.187626136,10.34702703,0.3999411258,0.1148648649,23.99947039
Wang'26 PORMAB-Safe,2,16,1,0.7735119064,0.5631378354,6.341621622,0.1520472156,0.1740540541,1.231378354
Wang'26 PORMAB-Safe,2,16,2,0.901603995,0.4113518347,4.355405405,0.1068403009,0.21,0.4227036694
Wang'26 PORMAB-Safe,2,16,3,0.8416273572,0.4848363331,4.793513514,0.1143951672,0.182972973,0.6545089994
Wang'26 PORMAB-Safe,2,16,4,0.2260479039,2.00065631,17.89,0.400131262,0.04567567568,23.99969286
Wang'26 PORMAB-Safe,2,16,5,0.7045979448,0.6439160289,5.449459459,0.1674181675,0.1778378378,1.726992346
Wang'26 PORMAB-Safe,2,16,6,0.6624829137,0.6962092138,6.432702703,0.1960675678,0.1713513514,3.050719779
Wang'26 PORMAB-Safe,2,16,7,0.1982197585,2.280313362,25.19054054,0.4005955906,0.03297297297,23.99979694
Wang'26 PORMAB-Safe,2,16,8,0.7522839954,0.5876051337,5.49027027,0.1532537714,0.1859459459,1.313235936
Wang'26 PORMAB-Safe,2,16,9,0.3841282698,1.214015836,8.772432432,0.401609563,0.122972973,23.99987506
Wang'26 PORMAB-Safe,2,16,10,0.2247729528,2.011774821,23.38810811,0.4001800724,0.04,23.99613493
Wang'26 PORMAB-Safe,2,16,11,0.2144342016,2.107404393,24.60621622,0.3998372659,0.04189189189,23.99967442
Wang'26 PORMAB-Safe,2,17,0,0.6058267012,0.772389876,6.910810811,0.2012388758,0.1456756757,4.78584814
Wang'26 PORMAB-Safe,2,17,1,0.4606290406,1.022513998,7.661081081,0.3360478437,0.1397297297,12.05290594
Wang'26 PORMAB-Safe,2,17,2,0.8627452041,0.4598691245,4.362162162,0.1124815021,0.1997297297,0.5796073736
Wang'26 PORMAB-Safe,2,17,3,0.95,0.2139841101,3.557027027,0.05598286989,0.2237837838,0.2139841101
Wang'26 PORMAB-Safe,2,17,4,0.8920394043,0.4237308779,4.677027027,0.103069673,0.1918918919,0.4474617559
Wang'26 PORMAB-Safe,2,17,5,0.9329954481,0.3673358894,4.035135135,0.09203253228,0.2151351351,0.3673358894
Wang'26 PORMAB-Safe,2,17,6,0.2434414901,1.861711545,21.00027027,0.4000163995,0.04513513514,23.99944623
Wang'26 PORMAB-Safe,2,17,7,0.2237143759,2.021113381,23.91081081,0.4009451951,0.03918918919,23.99966294
Wang'26 PORMAB-Safe,2,17,8,0.7874097494,0.5472165522,6.048918919,0.1356209671,0.172972973,0.9249489702
Wang'26 PORMAB-Safe,2,17,9,0.2072792387,2.179902851,24.16702703,0.4000416314,0.03891891892,23.99969594
Wang'26 PORMAB-Safe,2,17,10,0.95,0.241873434,3.743243243,0.0604683585,0.2148648649,0.241873434
Wang'26 PORMAB-Safe,2,17,11,0.5223938409,0.9032962107,7.805135135,0.2856369099,0.14,11.07251664
Wang'26 PORMAB-Safe,2,18,0,0.95,0.2641897105,3.715135135,0.06754688273,0.2181081081,0.2641897105
Wang'26 PORMAB-Safe,2,18,1,0.2298402862,1.968390267,21.43810811,0.4000620219,0.04405405405,23.99962611
Wang'26 PORMAB-Safe,2,18,2,0.2514208534,1.804941085,16.64324324,0.4000139701,0.05162162162,23.99923841
Wang'26 PORMAB-Safe,2,18,3,0.95,0.3377909827,3.788108108,0.08517810456,0.2181081081,0.3377909827
Wang'26 PORMAB-Safe,2,18,4,0.8064515181,0.5254308787,5.865675676,0.1235472607,0.1754054054,0.776292636
Wang'26 PORMAB-Safe,2,18,5,0.2889292384,1.582364629,12.45918919,0.4002954845,0.07108108108,23.99915506
Wang'26 PORMAB-Safe,2,18,6,0.86964094,0.451552802,4.852162162,0.108982879,0.1881081081,0.503105604
Wang'26 PORMAB-Safe,2,18,7,0.95,0.2372894534,3.784054054,0.05925823106,0.2127027027,0.2372894534
Wang'26 PORMAB-Safe,2,18,8,0.4229897239,1.10910177,8.722432432,0.3893846485,0.1324324324,23.98573906
Wang'26 PORMAB-Safe,2,18,9,0.9113191376,0.3983676074,4.266756757,0.09603889347,0.2,0.3983676074
Wang'26 PORMAB-Safe,2,18,10,0.93510967,0.3641087485,4.483783784,0.09181444928,0.2078378378,0.3641087485
Wang'26 PORMAB-Safe,2,18,11,0.8418183031,0.4846132827,5.696756757,0.1181408597,0.1827027027,0.7384531309
Wang'26 PORMAB-Safe,2,19,0,0.8339118425,0.4938172966,6.212432432,0.09916385172,0.1486486486,0.6814518897
Wang'26 PORMAB-Safe,2,19,1,0.4218873338,1.111838862,9.911351351,0.3098123965,0.102972973,20.94710898
Wang'26 PORMAB-Safe,2,19,2,0.3658373363,1.270411673,11.00810811,0.3869605285,0.09243243243,23.99837419
Wang'26 PORMAB-Safe,2,19,3,0.3670076204,1.266646367,9.645405405,0.3984801005,0.1045945946,23.99732051
Wang'26 PORMAB-Safe,2,19,4,0.481511622,0.9794527448,9.861891892,0.2504222423,0.1045945946,19.2192043
Wang'26 PORMAB-Safe,2,19,5,0.1930715746,2.342239302,31.31945946,0.4000797943,0.02945945946,23.99874953
Wang'26 PORMAB-Safe,2,19,6,0.2120595117,2.1308523,23.92567568,0.3996787827,0.03648648649,23.99973332
Wang'26 PORMAB-Safe,2,19,7,0.3057773787,1.500722279,13.88108108,0.4003278079,0.07135135135,23.9997457
Wang'26 PORMAB-Safe,2,19,8,0.5446939528,0.8655191693,9.000810811,0.2135727031,0.1167567568,5.048306709
Wang'26 PORMAB-Safe,2,19,9,0.4653449839,1.012509865,8.899459459,0.2763878279,0.1140540541,10.43768743
Wang'26 PORMAB-Safe,2,19,10,0.3623629999,1.281724896,11.01891892,0.3952562449,0.0927027027,23.99755664
Wang'26 PORMAB-Safe,2,19,11,0.8770434254,0.4425090154,5.394054054,0.08515308621,0.1567567568,0.4850180308
Wang'26 PORMAB-Safe,4,0,0,0.95,0.3369544871,4.001081081,0.08524037836,0.2140540541,0.3369544871
Wang'26 PORMAB-Safe,4,0,1,0.2315765095,1.95400716,18.21783784,0.3997793027,0.04783783784,23.99873249
Wang'26 PORMAB-Safe,4,0,2,0.95,0.2191119648,4.247837838,0.05542940514,0.2086486486,0.2191119648
Wang'26 PORMAB-Safe,4,0,3,0.8081176242,0.5235225351,5.472162162,0.1235230198,0.1783783784,0.6470450703
Wang'26 PORMAB-Safe,4,0,4,0.6281327393,0.7414402559,7.552162162,0.197784198,0.142972973,2.945924607
Wang'26 PORMAB-Safe,4,0,5,0.795200025,0.5383055036,5.934054054,0.1312301525,0.1705405405,0.8149165108
Wang'26 PORMAB-Safe,4,0,6,0.3394136806,1.361973486,11.28243243,0.4008619261,0.09189189189,23.99973208
Wang'26 PORMAB-Safe,4,0,7,0.9476946562,0.3438720469,4.157837838,0.08355161355,0.2032432432,0.3438720469
Wang'26 PORMAB-Safe,4,0,8,0.5005847781,0.9427001774,8.604054054,0.3108362747,0.1416216216,10.59450621
Wang'26 PORMAB-Safe,4,0,9,0.95,0.2738400263,3.625675676,0.0673498443,0.2172972973,0.2738400263
Wang'26 PORMAB-Safe,4,0,10,0.23436609,1.931388168,18.08540541,0.3998495505,0.04891891892,23.99930207
Wang'26 PORMAB-Safe,4,0,11,0.2528380647,1.795260579,17.74756757,0.4002945886,0.05567567568,23.9999644
Wang'26 PORMAB-Safe,4,1,0,0.5605092249,0.8400796556,8.083513514,0.2681443441,0.1475675676,5.521433801
Wang'26 PORMAB-Safe,4,1,1,0.2181252996,2.072097608,21.61324324,0.3998588358,0.04351351351,23.99953142
Wang'26 PORMAB-Safe,4,1,2,0.2316669551,1.953264399,17.31783784,0.4001552471,0.04864864865,23.99994003
Wang'26 PORMAB-Safe,4,1,3,0.3707979081,1.254604531,11.55918919,0.399438956,0.1062162162,23.99912755
Wang'26 PORMAB-Safe,4,1,4,0.95,0.2976063768,3.401621622,0.0765733164,0.2216216216,0.2976063768
Wang'26 PORMAB-Safe,4,1,5,0.95,0.2276934429,3.369459459,0.06160030713,0.2375675676,0.2276934429
Wang'26 PORMAB-Safe,4,1,6,0.2020086086,2.237061952,25.24216216,0.3996480947,0.03351351351,23.99943658
Wang'26 PORMAB-Safe,4,1,7,0.95,0.2579608484,3.501081081,0.06658178655,0.2237837838,0.2579608484
Wang'26 PORMAB-Safe,4,1,8,0.325972712,1.414030367,12.44297297,0.3997502064,0.08405405405,23.99953849
Wang'26 PORMAB-Safe,4,1,9,0.8362721814,0.4910760745,5.726216216,0.1226362954,0.1840540541,0.5821521491
Wang'26 PORMAB-Safe,4,1,10,0.2993435181,1.530799061,12.63,0.4000764031,0.07756756757,23.99875468
Wang'26 PORMAB-Safe,4,1,11,0.2334007936,1.939147999,19.29108108,0.399883763,0.04837837838,23.99996337
Wang'26 PORMAB-Safe,4,2,0,0.2983974043,1.535332493,14.73405405,0.4000163576,0.06945945946,23.99949569
Wang'26 PORMAB-Safe,4,2,1,0.4720337023,0.9986066978,7.075405405,0.3290004229,0.1581081081,11.32894159
Wang'26 PORMAB-Safe,4,2,2,0.7619171253,0.5764720931,5.642702703,0.137574286,0.1713513514,0.9294162793
Wang'26 PORMAB-Safe,4,2,3,0.95,0.328976203,3.935405405,0.08215513826,0.2091891892,0.328976203
Wang'26 PORMAB-Safe,4,2,4,0.6042558466,0.7746227687,7.925945946,0.2219189554,0.1421621622,3.21934153
Wang'26 PORMAB-Safe,4,2,5,0.7527600943,0.5870535051,6.373783784,0.1427967985,0.1624324324,0.9611605154
Wang'26 PORMAB-Safe,4,2,6,0.6803453125,0.6736618433,6.308378378,0.1660485408,0.1608108108,1.22098553
Wang'26 PORMAB-Safe,4,2,7,0.2438339011,1.858825842,19.6627027,0.3998987487,0.04783783784,23.97848257
Wang'26 PORMAB-Safe,4,2,8,0.7053294905,0.6430324214,6.472432432,0.1607581054,0.1589189189,1.129097264
Wang'26 PORMAB-Safe,4,2,9,0.1925045361,2.34929577,28.00189189,0.4000152257,0.03135135135,23.99999934
Wang'26 PORMAB-Safe,4,2,10,0.95,0.2710575607,3.804594595,0.06879001337,0.2175675676,0.2710575607
Wang'26 PORMAB-Safe,4,2,11,0.2931742638,1.560894842,14.50054054,0.3999265703,0.07216216216,23.9997206
Wang'26 PORMAB-Safe,4,3,0,0.2469621281,1.836175919,15.98,0.399988592,0.05324324324,23.99908832
Wang'26 PORMAB-Safe,4,3,1,0.8215561338,0.5080937316,5.584054054,0.1213932051,0.1740540541,0.7242811947
Wang'26 PORMAB-Safe,4,3,2,0.8932287906,0.4222105672,4.19972973,0.10178698,0.2008108108,0.4444211345
Wang'26 PORMAB-Safe,4,3,3,0.3220866759,1.429873819,11.53054054,0.3999782169,0.08756756757,23.99933929
Wang'26 PORMAB-Safe,4,3,4,0.225348274,2.006740312,20.73513514,0.4002633378,0.04108108108,23.99955093
Wang'26 PORMAB-Safe,4,3,5,0.2465631425,1.839030251,16.83,0.3996163031,0.04945945946,23.99947619
Wang'26 PORMAB-Safe,4,3,6,0.4834834838,0.9755450403,8.240540541,0.3485596063,0.1535135135,15.15715738
Wang'26 PORMAB-Safe,4,3,7,0.2778755806,1.641436133,11.84918919,0.4001555113,0.07243243243,23.99976003
Wang'26 PORMAB-Safe,4,3,8,0.2645088005,1.719737046,16.74675676,0.4006522523,0.05783783784,23.99884008
Wang'26 PORMAB-Safe,4,3,9,0.3014458345,1.520828652,15.45783784,0.4011699363,0.0772972973,23.99964931
Wang'26 PORMAB-Safe,4,3,10,0.9387067142,0.3585144156,3.937297297,0.08904722918,0.2083783784,0.3585144156
Wang'26 PORMAB-Safe,4,3,11,0.2969367479,1.542388958,12.79540541,0.4001874054,0.07594594595,23.99913671
Wang'26 PORMAB-Safe,4,4,0,0.662118963,0.6966749552,7.649459459,0.1470549027,0.1275675676,1.883374776
Wang'26 PORMAB-Safe,4,4,1,0.6741961796,0.6813572012,7.64,0.1399544521,0.1286486486,1.244071604
Wang'26 PORMAB-Safe,4,4,2,0.3640876,1.27608378,10.17621622,0.3969655219,0.1116216216,23.99941558
Wang'26 PORMAB-Safe,4,4,3,0.2460798207,1.842501298,16.25243243,0.4003705523,0.05,23.99849541
Wang'26 PORMAB-Safe,4,4,4,0.2372011855,1.908996959,19.98837838,0.4003734163,0.04675675676,23.99963408
Wang'26 PORMAB-Safe,4,4,5,0.4128728207,1.13470463,9.893513514,0.3735324973,0.1172972973,23.97637043
Wang'26 PORMAB-Safe,4,4,6,0.5024050881,0.9393093506,9.651081081,0.2513287181,0.1086486486,6.525496362
Wang'26 PORMAB-Safe,4,4,7,0.4159209977,1.126874486,9.936486486,0.3386714672,0.1154054054,21.03184572
Wang'26 PORMAB-Safe,4,4,8,0.2309431598,1.959226317,21.43783784,0.4003175935,0.04108108108,23.99977447
Wang'26 PORMAB-Safe,4,4,9,0.4380235493,1.072981387,10.18891892,0.3230543961,0.1059459459,17.13540439
Wang'26 PORMAB-Safe,4,4,10,0.7287104513,0.6151471375,8.081891892,0.1261882912,0.1275675676,1.045441412
Wang'26 PORMAB-Safe,4,4,11,0.5641011845,0.8344446437,8.292162162,0.1982369843,0.1240540541,2.710001793
Wang'26 PORMAB-Safe,4,5,0,0.9411489522,0.3546353857,4.503243243,0.07926580106,0.1862162162,0.3546353857
Wang'26 PORMAB-Safe,4,5,1,0.4821824971,0.9781203331,8.78,0.3048034443,0.1408108108,8.853008328
Wang'26 PORMAB-Safe,4,5,2,0.3825098869,1.218803669,9.897027027,0.4028640236,0.1135135135,23.99860478
Wang'26 PORMAB-Safe,4,5,3,0.7544254172,0.5851252029,6.518378378,0.1260391315,0.1527027027,0.9553756086
Wang'26 PORMAB-Safe,4,5,4,0.3523107703,1.315645181,9.838918919,0.40144957,0.1054054054,23.99936629
Wang'26 PORMAB-Safe,4,5,5,0.8677360717,0.4538598372,6.063783784,0.09641454921,0.1551351351,0.5077196745
Wang'26 PORMAB-Safe,4,5,6,0.95,0.2241414152,4.096216216,0.05179484055,0.1978378378,0.2241414152
Wang'26 PORMAB-Safe,4,5,7,0.2189202535,2.064668323,19.67405405,0.4000992398,0.04540540541,23.99921978
Wang'26 PORMAB-Safe,4,5,8,0.8265150398,0.5023771293,5.928378378,0.108622082,0.1578378378,0.6047542586
Wang'26 PORMAB-Safe,4,5,9,0.3376263363,1.368663091,11.15864865,0.3998715681,0.08891891892,23.99978167
Wang'26 PORMAB-Safe,4,5,10,0.2625732011,1.731770293,16.35135135,0.4001793515,0.05567567568,23.999585
Wang'26 PORMAB-Safe,4,5,11,0.2699141276,1.687095206,15.24513514,0.3998871609,0.06351351351,23.99980549
Wang'26 PORMAB-Safe,4,6,0,0.6600953202,0.6992694381,7.752432432,0.1687696238,0.1351351351,1.490502696
Wang'26 PORMAB-Safe,4,6,1,0.4082536129,1.146768836,10.36756757,0.4010591552,0.1186486486,23.9964222
Wang'26 PORMAB-Safe,4,6,2,0.95,0.2551559305,4.000810811,0.05682391534,0.1918918919,0.2551559305
Wang'26 PORMAB-Safe,4,6,3,0.8542797728,0.4699577518,5.590540541,0.1008503932,0.1645945946,0.5399155036
Wang'26 PORMAB-Safe,4,6,4,0.5796663152,0.8105930222,8.386756757,0.2035245723,0.1291891892,4.158895334
Wang'26 PORMAB-Safe,4,6,5,0.95,0.2156180293,3.901891892,0.04871801959,0.1943243243,0.2156180293
Wang'26 PORMAB-Safe,4,6,6,0.7238759829,0.6208604762,6.811081081,0.1243398954,0.1343243243,1.062581429
Wang'26 PORMAB-Safe,4,6,7,0.298421524,1.535216558,12.72567568,0.3999861519,0.07378378378,23.99999245
Wang'26 PORMAB-Safe,4,6,8,0.95,0.2628816135,3.872162162,0.05961018208,0.1978378378,0.2628816135
Wang'26 PORMAB-Safe,4,6,9,0.3698913443,1.257463669,11.21513514,0.4003492437,0.0972972973,23.99960239
Wang'26 PORMAB-Safe,4,6,10,0.95,0.2571157349,4.034594595,0.05955356345,0.2005405405,0.2571157349
Wang'26 PORMAB-Safe,4,6,11,0.5870736138,0.7995478023,8.284594595,0.2055053946,0.1335135135,3.195478023
Wang'26 PORMAB-Safe,4,7,0,0.95,0.2129344738,3.870810811,0.05116182357,0.2078378378,0.2129344738
Wang'26 PORMAB-Safe,4,7,1,0.8194645516,0.5105004868,4.892162162,0.1123101071,0.1713513514,0.6210009736
Wang'26 PORMAB-Safe,4,7,2,0.5139536145,0.9182376412,8.51972973,0.3027702493,0.1427027027,6.055326977
Wang'26 PORMAB-Safe,4,7,3,0.1957148488,2.309972111,23.73540541,0.3995627435,0.03432432432,23.99909524
Wang'26 PORMAB-Safe,4,7,4,0.2668165055,1.705631049,16.66054054,0.4010537872,0.05837837838,23.99999021
Wang'26 PORMAB-Safe,4,7,5,0.95,0.2143947682,3.982432432,0.05162857796,0.2051351351,0.2143947682
Wang'26 PORMAB-Safe,4,7,6,0.9166527097,0.3910280632,4.441891892,0.09289558584,0.1951351351,0.3910280632
Wang'26 PORMAB-Safe,4,7,7,0.2817874583,1.619983796,14.03297297,0.400179781,0.07,23.99902777
Wang'26 PORMAB-Safe,4,7,8,0.4060368001,1.152645744,9.462162162,0.4028029586,0.1297297297,23.99964417
Wang'26 PORMAB-Safe,4,7,9,0.95,0.2643493157,4.04,0.06437263065,0.2048648649,0.2643493157
Wang'26 PORMAB-Safe,4,7,10,0.95,0.2202876177,3.806216216,0.05525051601,0.2186486486,0.2202876177
Wang'26 PORMAB-Safe,4,7,11,0.8957240492,0.4190042049,4.803513514,0.09750341093,0.1851351351,0.4380084099
Wang'26 PORMAB-Safe,4,8,0,0.924502767,0.3798996382,4.437297297,0.09076521085,0.1956756757,0.3798996382
Wang'26 PORMAB-Safe,4,8,1,0.7675714746,0.5699618165,6.233783784,0.1321695239,0.1545945946,0.9098854496
Wang'26 PORMAB-Safe,4,8,2,0.2938168902,1.557699888,15.01378378,0.3999499713,0.06162162162,23.99969122
Wang'26 PORMAB-Safe,4,8,3,0.223720696,2.021057334,17.90297297,0.3998416131,0.04675675676,23.98260599
Wang'26 PORMAB-Safe,4,8,4,0.8564804989,0.4673466129,4.863243243,0.1029425647,0.1724324324,0.5346932257
Wang'26 PORMAB-Safe,4,8,5,0.95,0.2347890628,3.775135135,0.05749159214,0.2118918919,0.2347890628
Wang'26 PORMAB-Safe,4,8,6,0.4732619221,0.9960890923,8.397837838,0.3273633341,0.1410810811,9.474850955
Wang'26 PORMAB-Safe,4,8,7,0.198994158,2.271318822,24.16783784,0.3996293386,0.03540540541,23.99910349
Wang'26 PORMAB-Safe,4,8,8,0.3554966144,1.304697623,11.07216216,0.4005774323,0.1013513514,23.99962043
Wang'26 PORMAB-Safe,4,8,9,0.365156396,1.272612991,9.796486486,0.4000132184,0.1127027027,23.99970094
